ParameterID,OLD_Fragrances,OLD_Phthalates,OLD_Flame Retardant,OLD_Pesticides,OLD_Volatile Organic Compounds (VOCs),OLD_Polycyclic Aromatic Hydrocarbons (PAHs),OLD_Chemicals in Commerce,OLD_Polychlorinated Biphenyl,OLD_Dioxins and Furans,OLD_Pharmacological,OLD_Personal Care,OLD_Consumer Products,NEW_Consumer & Personal Care Products,NEW_Flame Retardants,NEW_Agricultural & Pharmaceutical Chemicals,NEW_Industrial & Commercial Chemicals,"NEW_Pollutants from burning fuels, soot, smoke",NEW_Persistent Organic Pollutants (POPs),MultipleClassifications,ParameterName,CasNumber
301600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Ofurace,58810-48-3
301601,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyrethrin I,121-21-1
301602,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Quinoxyfen,124495-18-7
301603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Methoxychlor olefin,2132-70-9
301604,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Diofenolan I,63837-33-2
301605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenhexamid,126833-17-8
301607,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Carfentrazone-ethyl,128639-02-1
301608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Clodinafop-propargyl,105512-06-9
301609,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Trifloxystrobin,141517-21-7
301610,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyraflufen-ethyl,129630-19-9
301611,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyriminobac-methyl (E),136191-64-5
301612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Toxaphene Parlar 50,66860-80-8
301613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,Tris(2-butoxyethyl) phosphate,78-51-3
301614,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Zoxamide,156052-68-5
301615,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Mefenpyr-diethyl,135590-91-9
301616,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenpiclonil,74738-17-3
301617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Spiromesifen,283594-90-1
301618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenamiphos sulfoxide,31972-43-7
301619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bromuconazole I,116255-48-2
301620,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TRUE,Sudan I,842-07-9
301621,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenamiphos-sulfone,31972-44-8
301622,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Ethoxyfen-ethyl,131086-42-5
301623,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dimoxystrobin,149961-52-4
301624,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,TRUE,Tris(2-ethylhexyl) phosphate,78-42-2
301626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Picolinafen,137641-05-5
301627,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cloquintocet-mexyl,99607-70-2
301628,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Etoxazole,153233-91-1
301629,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Sulfentrazone,122836-35-5
301630,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Metconazole I,125116-23-6
301631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenamidone,161326-34-7
301632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenazaquin,120928-09-8
301633,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tebufenpyrad,119168-77-3
301634,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Anilofos,64249-01-0
301635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenchlorazole-ethyl,103112-35-2
301636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Phenothrin I,51186-88-0
301637,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Toxaphene Parlar 62,154159-06-5
301638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Phenothrin II,26046-85-5
301640,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Potasan,299-45-6
301641,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Flurtamone,96525-23-4
301642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyriproxyfen,95737-68-1
301643,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cyhalofop-butyl,122008-85-9
301644,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,TRUE,Naproanilide,52570-16-8
301645,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Ioxynil octanoate,3861-47-0
301646,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Trifenmorph,1420-06-0
301647,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Lactofen,77501-63-4
301649,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyriftalid,135186-78-6
301650,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Acrinathrin,101007-06-1
301651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fluoroglycofen-ethyl,77501-90-7
301652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Benfuracarb,82560-54-1
301653,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,TRUE,"Tricresylphosphate, ortho-",78-30-8
301654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyraclofos,89784-60-1
301655,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Metrafenone,220899-03-6
301656,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenoxaprop-ethyl,66441-23-4
301657,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,TRUE,"Tricresylphosphate, meta-",563-04-2
301658,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Spirodiclofen,148477-71-8
301659,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TRUE,Sudan II,3118-97-6
301660,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fluquinconazole,136426-54-5
301661,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,TRUE,"2,4,5-Trichloro-p-terphenyl",999008-03-6
301662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Butafenacil,134605-64-4
301663,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cafenstrole,125306-83-4
301664,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,TRUE,"2,3,5,6-Tetrachloro-p-terphenyl",61576-99-6
301665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fluoxastrobin cis-,361377-29-9
301666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Boscalid (Nicobifen),188425-85-6
301667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Halfenprox,111872-58-3
301668,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cekafix,121227-99-4
301669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Ethofenprox,80844-07-1
301670,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,TRUE,Acequinocyl,57960-19-7
301671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Silafluofen,105024-66-6
301672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyrimidifen,105779-78-0
301674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Flumiclorac-pentyl,87546-18-7
301675,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Azoxystrobin,131860-33-8
301676,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Famoxadon,131807-57-3
301677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tolfenpyrad,129558-76-5
301678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dimethomorph-(E),110488-70-5
301679,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cinidon-ethyl,142891-20-1
301681,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Rotenone,83-79-4
301682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Spiroxamine metabolite (4-tert-butylcyclohexanone),98-53-3
301684,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"Tolyltriazole [1H-Benzotriazole, 4-methyl-]",29878-31-7
301685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Ipconazole,125225-28-7
301686,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Triticonazole,131983-72-7
301687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"Norflurazon, Desmethyl-",23576-24-1
301688,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Empenthrin I,54406-48-3
301689,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,TRUE,Diphacinone,82-66-6
301690,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyrazoxyfen,71561-11-0
301691,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenobucarb,3766-81-2
301692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cymoxanil,57966-95-7
301693,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Monolinuron,1746-81-2
301694,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Aziprotryne,4658-28-0
301695,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chlorfenethol,80-06-8
301696,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Oxyfluorfen,42874-03-3
301697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Azamethiphos,35575-96-3
301699,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cyphenothrin cis-,39515-40-7
301700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,Sudan Red,1229-55-6
301701,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fluthiacet-methyl,117337-19-6
301702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Diclocymet I,139920-32-4
301703,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fluacrypyrim,229977-93-9
301704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Flumioxazin,103361-09-7
301705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Furilazole,121776-33-8
301706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cyhalothrin (Gamma),91465-08-6
301707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Imibenconazole,86598-92-7
301708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Imibenconazole-desbenzyl,154221-27-9
301709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Prohydrojasmon I,158474-72-7
301710,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Jasmolin I,4466-14-2
301711,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cinerin I,25402-06-6
301712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cinerin II,121-20-0
301713,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Jasmolin II,1172-63-0
301714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyrethrin II,121-29-9
301715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Heptachlor epoxide isomer A,28044-83-9
301716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"Dimethylvinphos, (E)-",71363-52-5
301717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"1,6-Benzo(a)pyrene-quinone",3067-13-8
301721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"Benzo(a)pyrene-7,8-dione",65199-11-3
301724,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TRUE,1-Nitronaphthalene,86-57-7
301725,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TRUE,2-Nitronaphthalene,581-89-5
301726,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,3-Nitrobiphenyl,2113-58-8
301727,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TRUE,2-Nitrofluorene,607-57-8
301728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,9-Nitroanthracene,602-60-8
301729,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,9-Nitrophenanthrene,954-46-1
301730,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,3-Nitrophenanthrene,17024-19-0
301731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2-Nitroanthracene,3586-69-4
301732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,3-Nitrofluoranthene,892-21-7
301733,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,1-Nitropyrene,5522-43-0
301734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2-Nitropyrene,789-07-1
301735,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,7-Nitrobenz(a)anthracene,20268-51-3
301736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,3-Nitrobenzanthrone,17117-34-9
301737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"1,3-Dinitropyrene",75321-20-9
301739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,6-Nitrobenzo(a)pyrene,63041-90-7
301743,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,2-Nitrobiphenyl,86-00-0
301746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tiocarbazil II,36756-79-3
301747,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Flurochloridone II,61213-25-0
301748,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dodemorph II,1593-77-7
301749,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Methoprene II,65733-16-6
301750,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyrifenox II,88283-41-4
301751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Propiconazole-II,60207-90-1
301752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dinocap II,39300-45-3
301753,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dinocap III,39300-45-3
301754,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tetramethrin II,7696-12-0
301755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dinocap IV,39300-45-3
301756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,d-(cis-trans)-Phenothrin-II,26002-80-2
301757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bitertanol II,55179-31-2
301758,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Permethrin II,61949-76-6
301763,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,3-Nitrodibenzofuran,5410-97-9
301764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"2-methyl-9,10-anthraquinone",84-54-8
301769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cyfluthrin II,68359-37-5
301770,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cyfluthrin III,68359-37-5
301771,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cyfluthrin IV,68359-37-5
301772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cypermethrin-2,52315-07-8
301773,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cypermethrin-3,52315-07-8
301774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cypermethrin-4,52315-07-8
301775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Flucythrinate II,70124-77-5
301776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenvalerate II,51630-58-1
301777,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fluvalinate-tau-II,102851-06-9
301778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Difenoconazol II,119446-68-3
301779,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Empenthrin IV,54406-48-3
301780,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Empenthrin V,54406-48-3
301781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Spiroxamine II,118134-30-8
301782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fosthiazate II,98886-44-3
301783,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"Prallethrin, trans-",999023-03-9
301784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Metominostrobin (Z),999022-03-6
301785,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Iprovalicarb II,140923-17-7
301786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Aramite II,140-57-8
301787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Imazamethabenz-methyl II,81405-85-8
301788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyriminobac-methyl (Z),999024-03-2
301789,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Diofenolan II,63837-33-2
301790,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Resmethrine II,10453-86-8
301791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bromuconazole II,116255-48-2
301792,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dimethomorph-(Z),110488-70-5
301793,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Metconazole II,125116-23-6
301794,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Empenthrin II,54406-48-3
301795,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Empenthrin III,54406-48-3
301796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cyphenothrin trans-,39515-40-7
301797,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Diclocymet II,139920-32-4
301798,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Prohydrojasmon II,158474-72-7
301799,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"Amitraz metabolite [Methanimidamide, N-(2,4-dimethylphenyl)-N'-methyl-]",33089-74-6
301800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"XMC (3,4-Dimethylphenyl N-methylcarbamate)",2425-10-7
301831,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Promecarb artifact [5-isopropyl-3-methylphenol],3228-03-3
301832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Flurenol-butyl ester,2314-09-2
301833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"Indoxacarb and Dioxacarb decomposition product [Phenol, 2-(1,3-dioxolan-2-yl)-]",999058-03-6
302079,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 33,147217-78-5
302171,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,"1,2,5,6,9,10-Hexabromocyclododecane",3194-55-6
302307,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,"2,6-dimethylphenol",576-26-1
302309,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,"2,5-dimethylphenol",95-87-4
302310,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,3,6-trimethylphenol",2416-94-6
302311,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,TRUE,"2,4,6-trimethylphenol",527-60-6
302503,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,"1,2-Bis(2,4,6-tribromophenoxy)ethane",37853-59-1
302555,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB 2,2113-57-7
302556,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB 3,92-66-0
302557,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB 4,13029-09-9
302558,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB 7,53592-10-2
302559,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB 9,57422-77-2
302560,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB 10,59080-32-9
302561,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB 18,59080-34-1
302562,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB 26,59080-35-2
302563,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB 29,115245-07-3
302564,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB 30,59080-33-0
302565,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB 31,59080-36-3
302567,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB 53,60044-25-9
302568,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB 77,77102-82-0
302569,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB 80,16400-50-3
302570,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB-114,96551-70-1
302571,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB-101,67888-96-4
302572,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB-103,59080-39-6
302573,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB-137,81381-52-4
302574,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB-141,120991-47-1
302575,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB-153,59080-40-9
302576,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB 49,60044-24-8
302577,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB-155,59261-08-4
302578,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB-156,77607-09-1
302579,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB-159,120991-48-2
302580,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB-169,60044-26-0
302581,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB-180,67733-52-2
302582,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB-189,88700-06-5
302584,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB-200,119264-60-7
302586,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,3-Bromophenol,591-20-8
302587,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,4-Bromophenol,106-41-2
302588,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,"2,3-Dibromophenol",57383-80-9
302589,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,"2,4-Dibromophenol",615-58-7
302590,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,"2,5-Dibromophenol",28165-52-8
302591,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,"2,6-Dibromophenol",608-33-3
302592,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,"3,5-Dibromophenol",626-41-5
302593,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,"2,3,4-Tribromophenol",138507-65-0
302600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,2-Bromoanisole,578-57-4
302601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,3-Bromoanisole,2398-37-0
