ParameterID,ParameterName,CasNumber,MolecularFormula,MolecularWeight
301132,Dichlorprop methyl ester,57153-17-0,C10H10Cl2O3,249.092
301133,Demeton-S-methyl,919-86-8,C6H15O3PS2,230.288
301134,Benzophenone,119-61-9,C13H10O,182.2179
301135,"2,4-D methyl ester",1928-38-7,C9H8Cl2O3,235.0652
301136,2-(3-Chlorophenoxy)propionamide,5825-87-6,C9H10ClNO2,199.636
301137,Chlordimeform,6164-98-3,C10H13ClN2,196.68
301138,"2,3,5-Trimethacarb",2655-15-4,C11H15NO2,193.2445
301139,Ethalfluralin,55283-68-6,C13H14F3N3O4,333.265
301140,Thiofanox,39196-18-4,C9H18N2O2S,218.316
301141,Bendiocarb,22781-23-3,C11H13NO4,223.2252
301142,Benfluralin,1861-40-1,C13H16F3N3O4,335.28
301143,Tebutam,35256-85-0,C15H23NO,233.3492
301144,Desbromo-bromobutide,2053-42-1,C15H23NO,233.353
301145,Triclopyr methyl ester,60825-26-5,C8H6Cl3NO3,270.490000
301146,Methyl-1-naphthalene acetate,2876-78-0,C13H12O2,200.2332
301147,Diallate II,17708-57-5,C10H17Cl2NOS,270.219
301148,Thiometon,640-15-3,C6H15O2PS3,246.351
301149,Desmedipham,13684-56-5,C16H16N2O4,300.3124
301150,Dazomet,533-74-4,C5H10N2S2,162.28
301151,Pentachloroanisole,1825-21-4,C7H3Cl5O,280.363
301152,Diethyl dithiobis(thionoformate) (EXD),502-55-6,C6H10O2S4,242.407
301153,"3,4,5-Trimethacarb",2686-99-9,C11H15NO2,193.2445
301154,Ethoxyquin,91-53-2,C14H19NO,217.3068
301155,Chlorbufam,1967-16-4,C11H10ClNO2,223.658
301156,Dimethipin,55290-64-7,C6H10O4S2,210.273
301157,Xanthone,90-47-1,C13H8O2,196.201
301158,Clomazone,81777-89-1,C12H14ClNO2,239.7006
301159,Fenoprop methyl ester,4841-20-7,C10H9Cl3O3,283.536
301160,Cyromazine,66215-27-8,C6H10N6,166.187
301161,Terbumeton,33693-04-8,C10H19N5O,225.2908
301162,Chloramben methyl ester,7286-84-2,C8H7Cl2NO2,220.054
301163,N-Methyl-N-1-naphthyl acetamide,5903-13-9,C13H13NO,199.2484
301164,Isocarbamide,30979-48-7,C8H15N3O2,185.227000
301165,Cycluron,2163-69-1,C11H22N2O,198.31
301166,Di-n-propyl phthalate,131-16-8,C14H18O4,250.2903
301167,Cyanophos,2636-26-2,C9H10NO3PS,243.222
301168,Pyroquilon,57369-32-1,C11H11NO,173.2111
301169,Trietazine,1912-26-1,C9H16ClN5,229.712000
301170,Fonofos,944-22-9,C10H15OPS2,246.329
301171,Propetamphos,31218-83-4,C10H20NO4PS,281.309
301172,"2,4,5-T methyl ester",1928-37-6,C9H7Cl3O3,269.5103
301173,MCPB methyl ester,57153-18-1,C12H15ClO3,242.699000
301174,Profluralin,26399-36-0,C14H16F3N3O4,347.2897
301175,Dinoterb,1420-07-1,C10H12N2O5,240.2138
301176,Pyrimethanil,53112-28-0,C12H13N3,199.2517
301177,Pindone,83-26-1,C14H14O3,230.2592
301178,Fenfuram,24691-80-3,C12H11NO2,201.2212
301179,"2,4-D sec-butyl ester",94-79-1,C12H14Cl2O3,277.146
301182,Dinitramine,29091-05-2,C11H13F3N4O4,322.242
301183,Isazophos,42509-80-8,C9H17ClN3O3PS,313.741
301184,Carbofuran-3-keto,16709-30-1,C12H13NO4,235.238
301185,Etrimfos,38260-54-7,C10H17N2O4PS,292.292
301186,Bromocyclen,1715-40-8,C8H5BrCl6,393.7495
301187,Isobornyl thiocyanoacetate,115-31-1,C13H19NO2S,253.360000
301188,Sebuthylazine,7286-69-3,C9H16ClN5,229.712000
301189,Oxabetrinil,74782-23-3,C12H12N2O3,232.2353
301190,Endosulfan ether,3369-52-6,C9H6Cl6O,342.861
301191,Iprobenfos,26087-47-8,C13H21O3PS,288.343
301192,Monalide,7287-36-7,C13H18ClNO,239.741
301193,Metobromuron,3060-89-7,C9H11BrN2O2,259.103000
301194,Pentachloroaniline,527-20-8,C6H2Cl5N,265.352
301195,Formothion,2540-82-1,C6H12NO4PS2,257.268
301196,"2,4-DB methyl ester",18625-12-2,C11H12Cl2O3,263.119
301197,Furmecyclox,60568-05-0,C14H21NO3,251.3214
301198,Pirimicarb,23103-98-2,C11H18N4O2,238.2862
301199,Dinoseb methyl ether,6099-79-2,C11H14N2O5,254.241
301200,Butoxycarboxim,34681-23-7,C7H14N2O4S,222.2636
301201,N-1-Naphthylacetamide,575-36-0,C12H11NO,185.2218
301202,Benfuresate,68505-69-1,C12H16O4S,256.3204
301203,Desmetryn,1014-69-3,C8H15N5S,213.3075
301204,Chlorthiamid,1918-13-4,C7H5Cl2NS,206.0955
301205,Dichlofenthion,97-17-6,C10H13Cl2O3PS,315.1557
301206,Dimethachlor,50563-36-5,C13H18ClNO2,255.743
301207,Cyprazine,22936-86-3,C9H14ClN5,227.6976
301208,Bromobutide,74712-19-9,C15H22BrNO,312.2488
301209,Prothoate,2275-18-5,C9H20NO3PS2,285.364
301210,Bentazone methyl derivative,61592-45-8,C11H14N2O3S,254.3086
301211,Acetochlor,34256-82-1,C14H20ClNO2,269.77
301212,Fuberidazole,3878-19-1,C11H8N2O,184.194
301213,Chlorpyrifos Methyl,5598-13-0,C7H7Cl3NO3PS,322.5353
301214,Plifenat,21757-82-4,C10H7Cl5O2,336.414000
301215,Terbucarb,1918-11-2,C17H27NO2,277.4018
301216,Chloranocryl,2164-09-2,C10H9Cl2NO,230.093
301217,Tolclofos-methyl,57018-04-9,C9H11Cl2O3PS,301.127
301218,Fenoprop,93-72-1,C10H9Cl3O3,269.509
301219,Malathion-o-analog,1634-78-2,C10H19O7PS,314.292
301220,Isoproturon,34123-59-6,C12H18N2O,206.2841
301221,Flurenol-methylester,1216-44-0,C15H12O3,240.254
301222,Dimetilan,644-64-4,C10H16N4O3,240.261
301223,Tridiphane,58138-08-2,C10H7Cl5O,320.415000
301224,Oxydemeton-methyl,301-12-2,C6H15O4PS2,246.276000
301225,Metalaxyl,57837-19-1,C15H21NO4,279.3315
301226,Paraoxon,311-45-5,C10H14NO6P,275.195
301227,Dinoseb acetate,2813-95-8,C12H14N2O6,282.2506
301228,2-(1-naphthyl)acetamide,86-86-2,C12H11NO,185.225
301229,Demeton-S-methylsulfon,17040-19-6,C6H15O5PS2,262.285
301230,Tycor (SMY 1500),64529-56-2,C9H16N4OS,228.314000
301231,Picloram methyl ester,14143-55-6,C7H5Cl3N2O2,255.486
301232,Ioxynil,1689-83-4,C7H3I2NO,370.9138
301233,Dinoterb acetate,3204-27-1,C12H14N2O6,282.251
301234,Dithiopyr,97886-45-8,C15H16F5NO2S2,401.418
301235,Quinoclamine,2797-51-5,C10H6ClNO2,207.613000
301236,Pentanochlor,2307-68-8,C13H18ClNO,239.741
301237,Esprocarb,85785-20-2,C15H23NOS,265.419
301238,Ethofumesate,26225-79-6,C13H18O5S,286.3462
301239,Probenazole,27605-76-1,C10H9NO3S,223.248
301240,Chlorotoluron,15545-48-9,C10H13ClN2O,212.6787
301241,Dichlofluanid,1085-98-9,C9H11Cl2FN2O2S2,333.234
301242,Amidithion,919-76-6,C7H16NO4PS2,273.3124
301243,Benthiocarb,28249-77-6,C12H16ClNOS,257.783
301244,Dipropetryn,4147-51-7,C11H21N5S,255.388
301245,Kinoprene,42588-37-4,C18H28O2,276.420000
301246,Diethofencarb,87130-20-9,C14H21NO4,267.323
301247,Dimethylvinphos(Z),67628-93-7,C10H10Cl3O4P,331.518
301248,"4,4'-Dichlorobenzophenone",90-98-2,C13H8Cl2O,251.108
301249,Tetrapropyl thiodiphosphate,3244-90-4,C12H28O5P2S2,378.419000
301250,Fepropimorph,67564-91-4,C20H33NO,303.4867
301251,Isomethiozin,57052-04-7,C12H20N4OS,268.378
301252,Dicapthon,2463-84-5,C8H9ClNO5PS,297.654
301253,Isobenzan,297-78-9,C9H4Cl8O,411.751
301254,Methfuroxam,28730-17-8,C14H15NO2,229.279000
301255,Carbetamide,16118-49-3,C12H16N2O3,236.2670
301256,Tiocarbazil I,36756-79-3,C16H25NOS,279.442000
301257,Fenson,80-38-6,C12H9ClO3S,268.7191
301258,Chlorthion,500-28-7,C8H9ClNO5PS,297.6541
301259,Phthalide,27355-22-2,C8H2Cl4O2,271.912
301260,Nitrothal-isopropyl,10552-74-6,C14H17NO6,295.2879
301261,Drazoxolon,5707-69-7,C10H8ClN3O2,237.6452
301262,Crufomate,299-86-5,C12H19ClNO3P,291.7131
301263,Dodemorph I,1593-77-7,C18H35NO,281.48
301264,Flurochloridone I,61213-25-0,C12H10Cl2F3NO,312.115
301265,Sulfur (S8),10544-50-0,S8,256.520
301266,Pyracarbolid,24691-76-7,C13H15NO2,217.268000
301267,Bromophos,2104-96-3,C8H8BrCl2O3PS,365.9982
301268,Naphthalic anhydride,81-84-5,C12H6O3,198.1742
301269,Butralin,33629-47-9,C14H21N3O4,295.3369
301270,Endosulfan lactone,3868-61-9,C9H4Cl6O2,356.8466
301271,Octachlorostyrene,29082-74-4,C8Cl8,379.71
301272,Pirimiphos-ethyl,23505-41-1,C13H24N3O3PS,333.387000
301273,Isopropalin,33820-53-0,C15H23N3O4,309.3608
301274,Metazachlor,67129-08-2,C14H16ClN3O,277.749
301275,Methoprene I,40596-69-8,C19H34O3,310.4715
301276,Mefluidide,53780-34-0,C11H13F3N2O3S,310.293
301277,Thiabendazole,148-79-8,C10H7N3S,201.248
301278,Benazolin-ethyl,25059-80-7,C11H10ClNO3S,271.723
301279,Chlorbromuron,13360-45-7,C9H10BrClN2O2,293.547
301280,Penconazole,66246-88-6,C13H15Cl2N3,284.184000
301281,Dimethametryn,22936-75-0,C11H21N5S,255.383
301282,Phosfolan,947-02-4,C7H14NO3PS2,255.295
301283,Tolylfluanid,731-27-1,C10H13Cl2FN2O2S2,347.257
301284,Pyrifenox I,88283-41-4,C14H12Cl2N2O,295.163000
301285,Methyldymron,42609-73-4,C17H20N2O,268.35
301286,Mephosfolan,950-10-7,C8H16NO3PS2,269.314000
301287,Chlozolinate,84332-86-5,C13H11Cl2NO5,332.133000
301288,Folpet,133-07-3,C9H4Cl3NO2S,296.558
301289,Isofenphos,25311-71-1,C15H24NO4PS,345.394000
301290,Pyridinitril,1086-02-8,C13H5Cl2N3,274.104000
301291,Quinalphos,13593-03-8,C12H15N2O3PS,298.297000
301292,Triadimenol,55219-65-3,C14H18ClN3O2,295.767000
301293,Phenthoate,2597-03-7,C12H17O4PS2,320.365
301294,Mecarbam,2595-54-2,C10H20NO5PS2,329.373
301295,Bioallethrin S-cyclopentenyl isomer,28434-00-6,C19H26O3,302.4114
301296,Chlorbenside,103-17-3,C13H10Cl2S,269.194
301297,Bioallethrin,584-79-2,C19H26O3,302.4114
301298,Chinomethionat,2439-01-2,C10H6N2OS2,234.302
301299,Furalaxyl,57646-30-7,C17H19NO4,301.3371
301300,Procymidone,32809-16-8,C13H11Cl2NO2,284.136000
301301,Dinobuton,973-21-7,C14H18N2O7,326.3032
301302,Chlorflurecol-methyl ester,2536-31-4,C15H11ClO3,274.7019
301303,Methidathion,950-37-8,C6H11N2O4PS3,302.318000
301304,Triflumizole,68694-11-1,C15H15ClF3N3O,345.750000
301305,Bromophos-ethyl,4824-78-6,C10H12BrCl2O3PS,394.0518
301306,Paclobutrazol,76738-62-0,C15H20ClN3O,293.792
301307,Vamidothion,2275-23-2,C8H18NO4PS2,287.329000
301308,Tetrachlorvinphos,961-11-5,C10H9Cl4O4P,365.989
301309,"2,4-Dichlorophenyl benzenesulfonate",97-16-5,C12H8Cl2O3S,303.1642
301310,TCMTB,21564-17-0,C9H6N2S3,238.352
301311,Flutriafol,76674-21-0,C16H13F2N3O,301.2947
301312,Ditalimfos,5131-24-8,C12H14NO4PS,299.2856
301313,Chlorfenson,80-33-1,C12H8Cl2O3S,303.1642
301314,Flumetralin,62924-70-3,C16H12ClF4N3O4,421.731
301315,Diamyl phthalate,131-18-0,C18H26O4,306.3966
301316,Hexaconazole,79983-71-4,C14H17Cl2N3O,314.210000
301317,Jodfenphos,18181-70-9,C8H8Cl2IO3PS,412.997
301318,Butamifos,36335-67-8,C13H21N2O4PS,332.359
301319,Fenamiphos,22224-92-6,C13H22NO3PS,303.357000
301320,Diethatyl ethyl,38727-55-8,C16H22ClNO3,311.807
301321,Fluorodifen,15457-05-3,C13H7F3N2O5,328.2003
301322,Imazalil,35554-44-0,C14H14Cl2N2O,297.179000
301323,Flutolanil,66332-96-5,C17H16F3NO2,323.3096
301324,Isoprothiolane,50512-35-1,C12H18O4S2,290.399
301325,Profenofos,41198-08-7,C11H15BrClO3PS,373.631
301326,Uniconizole-P,83657-17-4,C15H18ClN3O,291.779000
301327,"S,S,S-Tributylphosphorotrithioate",78-48-8,C12H27OPS3,314.501000
301328,Pretilachlor,51218-49-6,C17H26ClNO2,311.847
301329,Flubenzimine,37893-02-0,C17H10F6N4S,416.344
301330,Diclobutrazol,75736-33-3,C15H19Cl2N3O,328.2411
301331,Metamitron,41394-05-2,C10H10N4O,202.2126
301332,Azaconazole,60207-31-0,C12H11Cl2N3O2,300.1439
301333,Flamprop-methyl,52756-25-9,C17H15ClFNO3,335.76
301334,Buprofezin,69327-76-0,C16H23N3OS,305.4437
301335,Flusilazole,85509-19-9,C16H15F2N3Si,315.3975
301336,Methoprotryne,841-06-5,C11H21N5OS,271.382
301337,Tryclopyrbutoxyethyl,64470-88-8,C13H16Cl3NO4,356.631
301338,Erbon,136-25-4,C11H9Cl5O3,366.454
301339,Isoxathion,18854-01-8,C13H16NO4PS,313.309
301340,Ancymidol,12771-68-5,C15H16N2O2,256.303
301341,Binapacryl,485-31-4,C15H18N2O6,322.3132
301342,Fluazifop-p-butyl,79241-46-6,C19H20F3NO4,383.364
301343,"1,2-Naphthoquinone",524-42-5,C10H6O2,158.153
301344,Acifluorfen methyl ester,50594-67-7,C15H9ClF3NO5,375.6851
301345,Fenthion sulfoxide,3761-41-9,C10H15O4PS2,294.327
301346,Diniconazole,83657-24-3,C15H17Cl2N3O,326.225
301347,Cyprofuram,69581-33-5,C14H14ClNO3,279.7216
301348,Methiocarb sulfoxide,2635-10-1,C11H15NO3S,241.307
301349,Etaconazole,60207-93-4,C14H15Cl2N3O2,328.1975
301350,Flamprop-isopropyl,52756-22-6,C19H19ClFNO3,363.811
301351,Oxadixyl,77732-09-3,C14H18N2O4,278.308
301352,Triamiphos,1031-47-6,C12H19N6OP,294.299000
301353,Benodanil,15310-01-7,C13H10INO,323.128
301354,Tetrasul,2227-13-6,C12H4Cl4S,324.053
301355,Chlorthiophos,60238-56-4,C11H15Cl2O3PS2,365.2801
301356,Fenazaflor,14255-88-0,C15H7Cl2F3N2O2,375.129
301357,Mepronil,55814-41-0,C17H19NO2,269.3383
301358,Triazophos,24017-47-8,C12H16N3O3PS,313.312000
301359,Chlornitrofen,1836-77-7,C12H6Cl3NO3,318.5424
301360,"2,3,7,8-Tetrachlorodibenzofuran",51207-31-9,C12H4Cl4O,305.9746
301361,Benalaxyl,71626-11-4,C20H23NO3,325.406
301362,Edifenphos,17109-49-8,C14H15O2PS2,310.3765
301363,Cyanofenphos,13067-93-1,C15H14NO2PS,303.3206
301364,Bromoxynil octanoic acid ester,1689-99-2,C15H17Br2NO2,403.1123
301365,Lenacil,2164-08-1,C13H18N2O2,234.2941
301366,Hexestrol,84-16-2,C18H22O2,270.3661
301367,Pyrazon,1698-60-8,C10H8ClN3O,221.644000
301368,Piperalin,3478-94-2,C16H21Cl2NO2,330.249000
301369,Nuarimol,63284-71-9,C17H12ClFN2O,314.744000
301370,Thenylchlor,96491-05-3,C16H18ClNO2S,323.838
301371,Diclofop methyl,51338-27-3,C16H14Cl2O4,341.1886
301372,Fluroxypyr-1-methylheptyl ester,81406-37-3,C15H21Cl2FN2O3,367.246
301373,Propargite,2312-35-8,C19H26O4S,350.473000
301374,Diflufenican,83164-33-4,C19H11F5N2O2,394.298
301375,Oxycarboxin,5259-88-1,C12H13NO4S,267.301
301376,Piperonyl butoxide,51-03-6,C19H30O5,338.4385
301377,Resmethrin,10453-86-8,C22H26O3,338.44
301378,Bioresmethrin,28434-01-7,C22H26O3,338.4444
301379,Epoxiconazole,106325-08-0,C17H13ClFN3O,329.7607
301380,Fluotrimazole,31251-03-3,C22H16F3N3,379.3777
301381,Nitralin,4726-14-1,C13H19N3O6S,345.370000
301382,Pyributicarb,88678-67-5,C18H22N2O2S,330.446000
301383,Benzoylprop ethyl,22212-55-1,C18H17Cl2NO3,366.242
301384,Dichlorophen,97-23-4,C13H10Cl2O2,269.126
301385,Hexabromobenzene,87-82-1,C6Br6,551.490000
301386,Pyridaphenthion,119-12-0,C14H17N2O4PS,340.335
301387,Leptophos oxon,25006-32-0,C13H10BrCl2O3P,396
301388,Chlorthiophos sulfoxide,29185-21-5,C11H15Cl2O4PS2,377.2475
301389,Menazon,78-57-9,C6H12N5O2PS2,281.296
301390,Tetramethrin I,7696-12-0,C19H25NO4,331.4061
301391,Bromopropylate,18181-80-1,C17H16Br2O3,428.118
301392,Carbosulfan,55285-14-8,C20H32N2O3S,380.55
301393,Fenoxycarb,79127-80-3,C17H19NO4,301.34
301394,Piperophos,24151-93-7,C14H28NO3PS2,353.476000
301395,Phenkapton,2275-14-1,C11H15Cl2O2PS3,377.293000
301396,Fenpropathrin,64257-84-7,C22H23NO3,349.4277
301397,Bifenox,42576-02-3,C14H9Cl2NO5,342.1331
301398,Dicyclohexyl phthalate,84-61-7,C20H26O4,330.4180
301399,Chlorthiophos sulfone,999053-03-1,C11H15Cl2O5PS2,365.2801
301400,Tetradifon,116-29-0,C12H6Cl4O2S,356.052
301401,d-(cis-trans)-Phenothrin-I,26002-80-2,C23H26O3,350.4507
301402,Furathiocarb,65907-30-4,C18H26N2O5S,382.4784
301403,Mefenacet,73250-68-7,C16H14N2O2S,298.360000
301404,Amitraz,33089-61-1,C19H23N3,293.412
301405,Cyhalothrin I (lambda),68085-85-8,C23H19ClF3NO3,449.8541
301406,Pyrazophos,13457-18-6,C14H20N3O5PS,373.364000
301407,b-Estradiol,50-28-2,C18H24O2,272.3856
301408,Isoxaben,82558-50-7,C18H24N2O4,332.39
301409,Dialifos,10311-84-9,C14H17ClNO4PS2,393.837000
301410,Bitertanol I,55179-31-2,C20H23N3O2,337.421
301411,Oryzalin,19044-88-3,C12H18N4O6S,346.36
301412,Pyridaben,96489-71-3,C19H25ClN2OS,364.933
301413,17a-Ethynylestradiol,57-63-6,C20H24O2,296.4076
301414,Prochloraz,67747-09-5,C15H16Cl3N3O2,376.665
301415,Tamoxifen,10540-29-1,C26H29NO,371.5146
301416,Dioxathion,78-34-2,C12H26O6P2S4,456.5434
301417,Fenbuconazole,119611-00-6,C19H17ClN4,336.824
301418,Cyfluthrin I,68359-37-5,C22H18Cl2FNO3,434.288000
301419,Cypermethrin-1,52315-07-8,C22H19Cl2NO3,416.297
301420,Quizalofop-ethyl,76578-14-8,C19H17ClN2O4,372.802
301421,Flucythrinate I,70124-77-5,C26H23F2NO4,451.4619
301422,"5,7-Dihydroxy-4'-methoxyisoflavone",491-80-5,C16H12O5,284.2658
301423,2-Hydroxyestradiol,362-05-0,C18H24O3,288.3846
301424,Pyridate,55512-33-9,C19H23ClN2O2S,378.916
301425,Fluvalinate-tau-I,102851-06-9,C26H22ClF3N2O3,502.9178
301426,Difenoconazol I,119446-68-3,C19H17Cl2N3O3,406.267
301427,Temephos,3383-96-8,C16H20O6P2S3,466.469
301428,3-Trifluormethylaniline,98-16-8,C7H6F3N,161.125
301429,Triethyl phosphate,78-40-0,C6H15O4P,182.1547
301430,4-Chlorophenyl isocyanate,104-12-1,C7H4ClNO,153.568
301431,3-Chloro-4-fluoroaniline,367-21-5,C6H5ClFN,145.564
301432,4-Isopropylaniline,99-88-7,C9H13N,135.209
301433,Carvone,99-49-0,C10H14O,150.2176
301434,2-ethyl-6-methylaniline,24549-06-2,C9H13N,135.209
301435,Profenofos metabolite (4-Bromo-2-chlorophenol),3964-56-5,C6H4BrClO,207.452
301436,3-Aminophenol,591-27-5,C6H7NO,109.127
301437,Thymol,89-83-8,C10H14O,150.2176
301438,4-Chloro-2-methylaniline,95-69-2,C7H8ClN,141.6
301439,4-Bromoaniline,106-40-1,C6H6BrN,172.024
301440,Carbofuran-7-phenol,1563-38-8,C10H12O2,164.2011
301441,"Diuron Metabolite [3,4-Dichlorophenyl isocyanate]",102-36-3,C7H3Cl2NO,188.011
301442,"2,4,6-Trichloroanisole",87-40-1,C7H5Cl3O,211.475
301443,Eugenol,97-53-0,C10H12O2,164.2011
301444,"2,3,6-Trichloroanisole",50375-10-5,C7H5Cl3O,211.475
301445,"1,3,5-Tribromobenzene",626-39-1,C6H3Br3,314.802
301446,3-Chloro-4-methoxyaniline,5345-54-0,C7H8ClNO,157.599
301447,Phthalimide,85-41-6,C8H5NO2,147.1308
301448,"Tetrahydrophthalimide, cis-1,2,3,6-",27813-21-4,C8H9NO2,151.165000
301449,Cashmeran,33704-61-9,C14H22O,206.3239
301450,"2,4,5-Trichloroaniline",636-30-6,C6H4Cl3N,196.464
301451,Benzenesulfonamide,98-10-2,C6H7NO2S,157.1923
301452,"XMC (3,5-Dimethylphenyl N-methylcarbamate)",2655-14-3,C10H13NO2,179.219000
301453,"Tolyltriazole [1H-Benzotriazole, 5-methyl-]",136-85-6,C7H7N3,244.304
301454,Benzoximate metabolite,55440-55-6,C9H8ClNO3,213.617000
301455,Phorate-oxon,2600-69-3,C7H17O3PS2,244.304000
301456,"2,4,6-Tribromoanisole",607-99-8,C7H5Br3O,344.826
301457,Chlorethoxyfos,54593-83-8,C6H11Cl4O3PS,336.0019
301458,Dichlofluanid metabolite (DMSA),4710-17-2,C8H12N2O2S,200.261
301459,Methabenzthiazuron [decomposition product],16954-69-1,C8H8N2S,164.226000
301460,Atrazine-desethyl,6190-65-4,C6H10ClN5,187.633
301461,"2,3,4,5-Tertrachloronitrobenzene",879-39-0,C6HCl4NO2,260.891
301462,Dioxabenzofos,3811-49-2,C8H9O3PS,216.196
301463,"2,6-Dichlorobenzamide",2008-58-4,C7H5Cl2NO,190.0285
301464,Terbuthylazine-desethyl,30125-63-4,C7H12ClN5,201.658000
301465,Cadusafos,95465-99-9,C10H23O2PS2,270.396
301466,Fenclorim,3740-92-9,C10H6Cl2N2,225.077
301467,Celestolide,13171-00-1,C17H24O,244.3719
301468,Fluoroimide,41205-21-4,C10H4Cl2FNO2,260.049
301474,Sebuthylazine-desethyl,37019-18-4,C7H12ClN5,201.657
301475,Tolylfluanid metabolite (DMST),66840-71-9,C9H14N2O2S,214.283000
301476,Fenazaflor metabolite,4228-88-0,C8H3Cl2F3N2,255.024
301477,TCEP,115-96-8,C6H12Cl3O4P,285.490
301478,Phantolide,15323-35-0,C17H24O,244.3719
301479,Benzyl benzoate,120-51-4,C14H12O2,212.2439
301480,Bufencarb,8065-36-9,C26H36N2O4,440.59
301481,Diazinon-oxon,962-58-3,C12H21N2O4P,288.282
301482,"Chlordene, trans-",3734-48-3,C10H6Cl6,338.875
301483,3-Indolylacetonitrile,771-51-7,C10H8N2,156.1872
301484,Cyclopentadecanone,502-72-7,C15H28,224.3822
301485,"Aziprotryn metabolite [2-Amino-4-isopropylamino-6-methylthio-1,3,5-triazine]",4147-57-3,C7H13N5S,199.2807
301486,BHC epsilon isomer,6108-10-7,C6H6Cl6,290.8314
301487,"Tefluthrin, cis-",79538-32-2,C17H14ClF7O2,418.736000
301488,Exaltolide [15-Pentadecanolide],106-02-5,C15H28O2,240.3842
301489,Azoxybenzene,495-48-7,C12H10N2O,198.224
301490,Musk amberette,83-66-9,C12H16N2O5,268.2658
301491,Methyl (2-naphthoxy)acetate,1929-87-9,C13H12O3,216.236000
301492,Cyclafuramid,34849-42-8,C13H19NO2,221.298
301493,Caffeine,58-08-2,C8H10N4O2,194.1906
301494,Tebupirimifos,96182-53-5,C13H23N2O3PS,318.372000
301495,Benoxacor,98730-04-2,C11H11Cl2NO2,260.119
301496,Traseolide,68140-48-7,C18H26O,258.3984
301497,"Tridemorph , 4-tridecyl-",24602-86-6,C19H39NO,297.527000
301498,"p,p'-DDM [bis(4-chlorophenyl)methane]",101-76-8,C13H10Cl2,237.124
301499,Fenchlorphos-oxon,3983-45-7,C8H8Cl3O4P,305.479
301500,Silthiopham,175217-20-6,C13H21NOSSi,267.462000
301501,Theobromine,83-67-0,C7H8N4O2,180.1640
301502,Diisobutyl phthalate,84-69-5,C16H22O4,278.3458
301503,4-Nonylphenol,104-40-5,C15H24O,220.3505
301504,Musk xylene,81-15-2,C12H15N3O6,297.2640
301505,Tonalide,"1506-02-1, 21145-77-7",C18H26O,258.405000
301506,Hydroprene,41096-46-2,C17H30O2,266.425000
301507,Fenitrothion-oxon,2255-17-6,C9H12NO6,261.1684
301508,"Ethofumesate, 2-Keto",26244-33-7,C11H12O5S,256.275
301509,Dimethenamid,87674-68-8,C12H18ClNO2S,275.798
301510,Flurprimidol,56425-91-3,C15H15F3N2O2,312.2895
301511,Spiroxamine I,118134-30-8,C18H35NO2,297.4760
301512,Musk Moskene,116-66-5,C14H18N2O4,278.3037
301513,Dipropyl isocinchomeronate,136-45-8,C13H17NO4,251.28
301514,Azibenzolar-S-methyl,135158-54-2,C8H6N2OS2,210.28
301515,Simeconazole,149508-90-7,C14H20FN3OSi,293.417000
301516,Cymiazole,61676-87-7,C12H14N2S,218.3226
301517,"Flurochloridone, deschloro-",999003-03-1,C12H11ClF3NO,312.115
301518,Transfluthrin,118712-89-3,C15H12Cl2F4O2,371.153000
301519,Propisochlor,86763-47-5,C15H22ClNO2,283.796000
301520,"Propargite metabolite [Cyclohexanol, 2-(4-tert-butylphenoxy)]",130336-40-2,C16H24O2,248.366
301521,"Bis(2,3,3,3-tetrachloropropyl) ether",127-90-2,C6H6Cl8O,377.7364
301522,"Fipronil, Desulfinyl-",205650-65-3,C12H4Cl2F6N4,389.0856
301523,Prosulfocarb,52888-80-9,C14H21NOS,251.388000
301524,"2,4'-Dichlorobenzophenone (2,4'-Dicofol decomposition product)",85-29-0,C13H8Cl2O,251.111
301525,Fenpropidin,67306-00-7,C19H31N,273.4561
301526,Orbencarb,34622-58-7,C12H16ClNOS,257.780
301527,Musk Tibetene (Moschustibeten),145-39-1,C13H18N2O4,266.2930
301528,Quintozene metabolite (pentachlorophenyl methyl sulfide),1825-19-0,C7H3Cl5S,296.429
301529,Bifenazate metabolite (5-Phenyl-o-anisidine ),39811-17-1,C13H13NO,199.252
301530,Triapenthenol,76608-88-3,C15H25N3O,263.385000
301531,Prodiamine,29091-21-2,C13H17F3N4O4,350.2937
301532,Phorate sulfoxide,2588-05-8,C7H17O3PS3,260.311
301533,Terbufos-oxon-sulfone,56070-15-6,C9H21O5PS2,304.3659
301534,Difenoxuron,14214-32-5,C16H18N2O3,286.3257
301535,Phorate sulfone,2588-04-7,C7H17O4PS3,292.363000
301536,Sulfanilamide,63-74-1,C6H8N2O2S,172.202000
301537,Musk Ketone,81-14-1,C14H18N2O5,294.3031
301538,Thiazopyr,117718-60-2,C16H17F5N2O2S,396.376000
301539,Rabenzazole,40341-04-6,C12H12N4,212.2505
301540,Isocarbophos,24353-61-5,C11H16NO4PS,289.286000
301541,Flufenacet,142459-58-3,C14H13F4N3O2S,363.934
301542,Isofenphos-oxon,31120-85-1,C15H24NO5P,329.333000
301543,Isoxaflutole,141112-29-0,C15H12F3NO4S,359.320
301544,Tetraconazole,112281-77-3,C13H11Cl2F4N3O,372.146
301545,Fosthiazate I,98886-44-3,C9H18NO3PS2,283.348
301546,Ethidimuron,30043-49-3,C7H12N4O3S2,264.3288
301547,Cyprodinil,121552-61-2,C14H15N3,225.294
